__time,/RMSE/data.0,/RMSE/data.1,/RMSE/layout/data_offset,/robot_pose/orientation/pitch_deg,/robot_pose/orientation/roll_deg,/robot_pose/orientation/w,/robot_pose/orientation/x,/robot_pose/orientation/y,/robot_pose/orientation/yaw_deg,/robot_pose/orientation/z,/robot_pose/position/x,/robot_pose/position/y,/robot_pose/position/z
1669381257.312527,0.166782,0.345312,0.000000,,,,,,,,,,
1669381257.312584,,,,0.000000,0.000000,0.999713,0.000000,0.000000,-2.746738,-0.023968,-0.042668,-0.007328,0.000000
1669381257.512681,0.166915,0.345312,0.000000,,,,,,,,,,
1669381257.512733,,,,0.000000,0.000000,0.999965,0.000000,0.000000,-0.954812,-0.008332,-0.022350,-0.007984,0.000000
1669381257.712474,0.164484,0.345916,0.000000,,,,,,,,,,
1669381257.712517,,,,0.000000,0.000000,0.999978,0.000000,0.000000,0.751637,0.006559,-0.000330,-0.000939,0.000000
1669381257.912514,0.163357,0.345895,0.000000,,,,,,,,,,
1669381257.912622,,,,0.000000,0.000000,0.999760,0.000000,0.000000,2.512165,0.021921,0.020984,0.000759,0.000000
1669381258.112507,0.163317,0.345895,0.000000,,,,,,,,,,
1669381258.112534,,,,0.000000,0.000000,0.999304,0.000000,0.000000,4.275378,0.037301,0.040951,0.001943,0.000000
1669381258.312511,0.165743,0.345768,0.000000,,,,,,,,,,
1669381258.312549,,,,0.000000,0.000000,0.998601,0.000000,0.000000,6.061457,0.052872,0.059511,-0.003462,0.000000
1669381258.512724,0.165761,0.345766,0.000000,,,,,,,,,,
1669381258.512753,,,,0.000000,0.000000,0.997665,0.000000,0.000000,7.832583,0.068299,0.079437,-0.000674,0.000000
1669381258.712628,0.165832,0.345766,0.000000,,,,,,,,,,
1669381258.712662,,,,0.000000,0.000000,0.996496,0.000000,0.000000,9.595978,0.083643,0.099210,0.002357,0.000000
1669381258.912493,0.165897,0.345766,0.000000,,,,,,,,,,
1669381258.912519,,,,0.000000,0.000000,0.995106,0.000000,0.000000,11.341930,0.098815,0.118687,0.005956,0.000000
1669381259.112541,0.168604,0.345764,0.000000,,,,,,,,,,
1669381259.112617,,,,0.000000,0.000000,0.993446,0.000000,0.000000,13.126973,0.114304,0.138228,0.001789,0.000000
1669381259.312545,0.168809,0.345764,0.000000,,,,,,,,,,
1669381259.312589,,,,0.000000,0.000000,0.991575,0.000000,0.000000,14.885555,0.129536,0.157585,0.006617,0.000000
1669381259.512464,0.169005,0.345764,0.000000,,,,,,,,,,
1669381259.512524,,,,0.000000,0.000000,0.989468,0.000000,0.000000,16.645659,0.144750,0.176801,0.012042,0.000000
1669381259.712556,0.169191,0.345764,0.000000,,,,,,,,,,
1669381259.712595,,,,0.000000,0.000000,0.987120,0.000000,0.000000,18.412001,0.159985,0.195908,0.018077,0.000000
1669381259.912607,0.178799,0.346749,0.000000,,,,,,,,,,
1669381259.912640,,,,0.000000,0.000000,0.984645,0.000000,0.000000,20.107011,0.174568,0.197677,0.027076,0.000000
1669381260.112584,0.178751,0.346749,0.000000,,,,,,,,,,
1669381260.112616,,,,0.000000,0.000000,0.981843,0.000000,0.000000,21.869916,0.189695,0.216349,0.034240,0.000000
1669381260.312576,0.178686,0.346749,0.000000,,,,,,,,,,
1669381260.312627,,,,0.000000,0.000000,0.978819,0.000000,0.000000,23.627067,0.204727,0.234731,0.041948,0.000000
1669381260.512629,0.178603,0.346749,0.000000,,,,,,,,,,
1669381260.512688,,,,0.000000,0.000000,0.975507,0.000000,0.000000,25.414148,0.219967,0.253176,0.050361,0.000000
1669381260.712606,0.178505,0.346749,0.000000,,,,,,,,,,
1669381260.712675,,,,0.000000,0.000000,0.972044,0.000000,0.000000,27.159601,0.234799,0.270929,0.059130,0.000000
1669381260.912450,0.178388,0.346749,0.000000,,,,,,,,,,
1669381260.912483,,,,0.000000,0.000000,0.968279,0.000000,0.000000,28.939654,0.249870,0.288751,0.068626,0.000000
1669381261.112603,0.178256,0.346749,0.000000,,,,,,,,,,
1669381261.112702,,,,0.000000,0.000000,0.964317,0.000000,0.000000,30.704058,0.264749,0.306116,0.078580,0.000000
1669381261.312527,0.178107,0.346749,0.000000,,,,,,,,,,
1669381261.312552,,,,0.000000,0.000000,0.960137,0.000000,0.000000,32.464118,0.279528,0.323125,0.089037,0.000000
1669381261.512776,0.179904,0.346984,0.000000,,,,,,,,,,
1669381261.512821,,,,0.000000,0.000000,0.955803,0.000000,0.000000,34.195941,0.294006,0.350504,0.084791,0.000000
1669381261.712487,0.180688,0.348915,0.000000,,,,,,,,,,
1669381261.712520,,,,0.000000,0.000000,0.951436,0.000000,0.000000,35.858975,0.307846,0.373859,0.089213,0.000000
1669381261.912567,0.183826,0.354305,0.000000,,,,,,,,,,
1669381261.912590,,,,0.000000,0.000000,0.947469,0.000000,0.000000,37.307337,0.319847,0.384394,0.100450,0.000000
1669381262.112517,0.186023,0.355284,0.000000,,,,,,,,,,
1669381262.112556,,,,0.000000,0.000000,0.942526,0.000000,0.000000,39.039761,0.334134,0.393299,0.115123,0.000000
1669381262.312618,0.186155,0.355284,0.000000,,,,,,,,,,
1669381262.312658,,,,0.000000,0.000000,0.937224,0.000000,0.000000,40.819007,0.348728,0.408777,0.128078,0.000000
1669381262.513246,0.189262,0.355532,0.000000,,,,,,,,,,
1669381262.513368,,,,0.000000,0.000000,0.931846,0.000000,0.000000,42.551014,0.362853,0.419560,0.138942,0.000000
1669381262.712584,0.189321,0.355532,0.000000,,,,,,,,,,
1669381262.712641,,,,0.000000,0.000000,0.925735,0.000000,0.000000,44.440992,0.378172,0.435113,0.153699,0.000000
1669381262.912575,0.187127,0.355635,0.000000,,,,,,,,,,
1669381262.912637,,,,0.000000,0.000000,0.919929,0.000000,0.000000,46.168626,0.392085,0.460134,0.164359,0.000000
1669381263.112556,0.188927,0.355311,0.000000,,,,,,,,,,
1669381263.112623,,,,0.000000,0.000000,0.913672,0.000000,0.000000,47.964331,0.406452,0.476368,0.175186,0.000000
1669381263.312751,0.189245,0.355311,0.000000,,,,,,,,,,
1669381263.312819,,,,0.000000,0.000000,0.906344,0.000000,0.000000,49.990217,0.422541,0.491452,0.192525,0.000000
1669381263.512708,0.188547,0.355327,0.000000,,,,,,,,,,
1669381263.512830,,,,0.000000,0.000000,0.899047,0.000000,0.000000,51.933767,0.437852,0.501285,0.213142,0.000000
1669381263.712565,0.188683,0.355327,0.000000,,,,,,,,,,
1669381263.712601,,,,0.000000,0.000000,0.892052,0.000000,0.000000,53.735512,0.451933,0.513633,0.229430,0.000000
1669381263.913611,0.188792,0.355327,0.000000,,,,,,,,,,
1669381263.913642,,,,0.000000,0.000000,0.885080,0.000000,0.000000,55.477300,0.465439,0.525077,0.245537,0.000000
1669381264.112732,0.194519,0.355418,0.000000,,,,,,,,,,
1669381264.112776,,,,0.000000,0.000000,0.877790,0.000000,0.000000,57.246242,0.479046,0.526352,0.257748,0.000000
1669381264.313213,0.211244,0.372107,0.000000,,,,,,,,,,
1669381264.313394,,,,0.000000,0.000000,0.873720,0.000000,0.000000,58.212311,0.486429,0.565930,0.242285,0.000000
1669381264.513031,0.205488,0.375046,0.000000,,,,,,,,,,
1669381264.513064,,,,0.000000,0.000000,0.865817,0.000000,0.000000,60.047831,0.500361,0.566716,0.273897,0.000000
1669381264.713022,0.205488,0.375046,0.000000,,,,,,,,,,
1669381264.713633,,,,0.000000,0.000000,0.865817,0.000000,0.000000,60.047831,0.500361,0.566716,0.273897,0.000000
1669381264.912591,0.211999,0.383494,0.000000,,,,,,,,,,
1669381264.912655,,,,0.000000,0.000000,0.859132,0.000000,0.000000,61.561575,0.511755,0.584306,0.283379,0.000000
1669381265.112575,0.212587,0.383494,0.000000,,,,,,,,,,
1669381265.112639,,,,0.000000,0.000000,0.849912,0.000000,0.000000,63.595842,0.526925,0.594934,0.303863,0.000000
1669381265.312567,0.213070,0.383494,0.000000,,,,,,,,,,
1669381265.312593,,,,0.000000,0.000000,0.841607,0.000000,0.000000,65.379663,0.540091,0.603650,0.322125,0.000000
1669381265.512624,0.213519,0.383494,0.000000,,,,,,,,,,
1669381265.512663,,,,0.000000,0.000000,0.833168,0.000000,0.000000,67.148789,0.553019,0.611728,0.340497,0.000000
1669381265.712530,0.224998,0.384745,0.000000,,,,,,,,,,
1669381265.712561,,,,0.000000,0.000000,0.824927,0.000000,0.000000,68.837902,0.565240,0.633336,0.342244,0.000000
1669381265.912537,0.230681,0.385226,0.000000,,,,,,,,,,
1669381265.912571,,,,0.000000,0.000000,0.816234,0.000000,0.000000,70.580838,0.577721,0.647276,0.353857,0.000000
1669381266.112549,0.231410,0.385226,0.000000,,,,,,,,,,
1669381266.112580,,,,0.000000,0.000000,0.807335,0.000000,0.000000,72.327299,0.590094,0.653577,0.372641,0.000000
1669381266.312525,0.232109,0.385226,0.000000,,,,,,,,,,
1669381266.312556,,,,0.000000,0.000000,0.798104,0.000000,0.000000,74.101153,0.602520,0.659389,0.391906,0.000000
1669381266.513145,0.231290,0.385528,0.000000,,,,,,,,,,
1669381266.513272,,,,0.000000,0.000000,0.788835,0.000000,0.000000,75.846417,0.614605,0.668615,0.413589,0.000000
1669381266.712548,0.226979,0.387768,0.000000,,,,,,,,,,
1669381266.712595,,,,0.000000,0.000000,0.778797,0.000000,0.000000,77.698873,0.627276,0.659372,0.441508,0.000000
1669381266.912542,0.226538,0.387031,0.000000,,,,,,,,,,
1669381266.912576,,,,0.000000,0.000000,0.768980,0.000000,0.000000,79.475157,0.639272,0.669008,0.462529,0.000000
1669381267.112769,0.227017,0.387031,0.000000,,,,,,,,,,
1669381267.112821,,,,0.000000,0.000000,0.759050,0.000000,0.000000,81.239046,0.651033,0.672360,0.482256,0.000000
1669381267.313004,0.234038,0.387672,0.000000,,,,,,,,,,
1669381267.313091,,,,0.000000,0.000000,0.749073,0.000000,0.000000,82.979797,0.662488,0.686149,0.494630,0.000000
1669381267.512614,0.234674,0.387672,0.000000,,,,,,,,,,
1669381267.512685,,,,0.000000,0.000000,0.737404,0.000000,0.000000,84.978598,0.675452,0.688527,0.517179,0.000000
1669381267.712558,0.230855,0.388210,0.000000,,,,,,,,,,
1669381267.712600,,,,0.000000,0.000000,0.727217,0.000000,0.000000,86.692881,0.686408,0.690745,0.543401,0.000000
1669381267.912610,0.231373,0.388210,0.000000,,,,,,,,,,
1669381267.912644,,,,0.000000,0.000000,0.716527,0.000000,0.000000,88.463041,0.697559,0.691594,0.563464,0.000000
1669381268.112521,0.231844,0.388210,0.000000,,,,,,,,,,
1669381268.112564,,,,0.000000,0.000000,0.705840,0.000000,0.000000,90.205063,0.708371,0.691824,0.583224,0.000000
1669381268.312528,0.243902,0.389813,0.000000,,,,,,,,,,
1669381268.312577,,,,0.000000,0.000000,0.695340,0.000000,0.000000,91.891309,0.718681,0.685079,0.584373,0.000000
1669381268.512619,0.244114,0.389813,0.000000,,,,,,,,,,
1669381268.512651,,,,0.000000,0.000000,0.684263,0.000000,0.000000,93.644730,0.729236,0.684118,0.604241,0.000000
1669381268.712548,0.238263,0.391666,0.000000,,,,,,,,,,
1669381268.712603,,,,0.000000,0.000000,0.673564,0.000000,0.000000,95.314598,0.739129,0.693439,0.637171,0.000000
1669381268.912574,0.242463,0.391836,0.000000,,,,,,,,,,
1669381268.912631,,,,0.000000,0.000000,0.662142,0.000000,0.000000,97.073075,0.749378,0.697843,0.653941,0.000000
1669381269.112455,0.246898,0.394755,0.000000,,,,,,,,,,
1669381269.112522,,,,0.000000,0.000000,0.651649,0.000000,0.000000,98.667946,0.758521,0.699004,0.669244,0.000000
1669381269.312613,0.247289,0.394755,0.000000,,,,,,,,,,
1669381269.312671,,,,0.000000,0.000000,0.639919,0.000000,0.000000,100.428445,0.768442,0.695691,0.688939,0.000000
1669381269.512596,0.250136,0.401608,0.000000,,,,,,,,,,
1669381269.512688,,,,0.000000,0.000000,0.630723,0.000000,0.000000,101.793028,0.776008,0.685117,0.701283,0.000000
1669381269.712477,0.248756,0.401903,0.000000,,,,,,,,,,
1669381269.712499,,,,0.000000,0.000000,0.618775,0.000000,0.000000,103.546463,0.785568,0.686278,0.726221,0.000000
1669381269.912491,0.252694,0.403588,0.000000,,,,,,,,,,
1669381269.912556,,,,0.000000,0.000000,0.607303,0.000000,0.000000,105.210497,0.794470,0.686898,0.742733,0.000000
1669381270.112526,0.252959,0.403588,0.000000,,,,,,,,,,
1669381270.112550,,,,0.000000,0.000000,0.594996,0.000000,0.000000,106.975326,0.803729,0.681349,0.761969,0.000000
1669381270.312527,0.258160,0.403810,0.000000,,,,,,,,,,
1669381270.312567,,,,0.000000,0.000000,0.582518,0.000000,0.000000,108.744348,0.812818,0.682368,0.777463,0.000000
1669381270.512554,0.258391,0.403810,0.000000,,,,,,,,,,
1669381270.512593,,,,0.000000,0.000000,0.570074,0.000000,0.000000,110.489207,0.821593,0.675723,0.796108,0.000000
1669381270.712449,0.258576,0.403810,0.000000,,,,,,,,,,
1669381270.712495,,,,0.000000,0.000000,0.557276,0.000000,0.000000,112.264724,0.830327,0.668381,0.814864,0.000000
1669381270.912567,0.258710,0.403810,0.000000,,,,,,,,,,
1669381270.912699,,,,0.000000,0.000000,0.544325,0.000000,0.000000,114.042837,0.838874,0.660449,0.833411,0.000000
1669381271.112721,0.258800,0.403810,0.000000,,,,,,,,,,
1669381271.114513,,,,0.000000,0.000000,0.529464,0.000000,0.000000,116.061488,0.848332,0.650753,0.854156,0.000000
1669381271.312847,0.259593,0.403921,0.000000,,,,,,,,,,
1669381271.318033,,,,0.000000,0.000000,0.514698,0.000000,0.000000,118.045416,0.857371,0.637517,0.870444,0.000000
1669381271.512501,0.259487,0.403921,0.000000,,,,,,,,,,
1669381271.512610,,,,0.000000,0.000000,0.501331,0.000000,0.000000,119.823842,0.865256,0.627757,0.888101,0.000000
1669381271.712527,0.257274,0.404800,0.000000,,,,,,,,,,
1669381271.712638,,,,0.000000,0.000000,0.488424,0.000000,0.000000,121.525965,0.872607,0.625145,0.915999,0.000000
1669381271.913329,0.258672,0.404580,0.000000,,,,,,,,,,
1669381271.913713,,,,0.000000,0.000000,0.473131,0.000000,0.000000,123.524510,0.880992,0.620604,0.939855,0.000000
1669381272.112464,0.258672,0.404580,0.000000,,,,,,,,,,
1669381272.112537,,,,0.000000,0.000000,0.473131,0.000000,0.000000,123.524510,0.880992,0.620604,0.939855,0.000000
1669381272.312550,0.261611,0.405891,0.000000,,,,,,,,,,
1669381272.312584,,,,0.000000,0.000000,0.459776,0.000000,0.000000,125.254697,0.888035,0.604241,0.945812,0.000000
1669381272.513063,0.261462,0.405891,0.000000,,,,,,,,,,
1669381272.513184,,,,0.000000,0.000000,0.445720,0.000000,0.000000,127.061172,0.895172,0.592150,0.962358,0.000000
1669381272.712507,0.262455,0.406036,0.000000,,,,,,,,,,
1669381272.712563,,,,0.000000,0.000000,0.429820,0.000000,0.000000,129.087778,0.902915,0.574784,0.974483,0.000000
1669381272.912598,0.259253,0.408663,0.000000,,,,,,,,,,
1669381272.912639,,,,0.000000,0.000000,0.417338,0.000000,0.000000,130.666728,0.908751,0.571691,1.007195,0.000000
1669381273.112528,0.259157,0.408663,0.000000,,,,,,,,,,
1669381273.112616,,,,0.000000,0.000000,0.403309,0.000000,0.000000,132.429585,0.915064,0.558428,1.022162,0.000000
1669381273.312518,0.259011,0.408663,0.000000,,,,,,,,,,
1669381273.312545,,,,0.000000,0.000000,0.389166,0.000000,0.000000,134.194735,0.921168,0.544692,1.036732,0.000000
1669381273.512514,0.258817,0.408663,0.000000,,,,,,,,,,
1669381273.512582,,,,0.000000,0.000000,0.374973,0.000000,0.000000,135.954725,0.927036,0.530555,1.050831,0.000000
1669381273.712522,0.258571,0.408663,0.000000,,,,,,,,,,
1669381273.712544,,,,0.000000,0.000000,0.360597,0.000000,0.000000,137.726249,0.932722,0.515896,1.064578,0.000000
1669381273.912496,0.258277,0.408663,0.000000,,,,,,,,,,
1669381273.912530,,,,0.000000,0.000000,0.346220,0.000000,0.000000,139.487457,0.938153,0.500908,1.077789,0.000000
1669381274.112552,0.257935,0.408663,0.000000,,,,,,,,,,
1669381274.112579,,,,0.000000,0.000000,0.331764,0.000000,0.000000,141.248275,0.943363,0.485524,1.090530,0.000000
1669381274.312607,0.257544,0.408663,0.000000,,,,,,,,,,
1669381274.312633,,,,0.000000,0.000000,0.317241,0.000000,0.000000,143.007680,0.948345,0.469768,1.102783,0.000000
1669381274.512488,0.257102,0.408663,0.000000,,,,,,,,,,
1669381274.512511,,,,0.000000,0.000000,0.302586,0.000000,0.000000,144.774048,0.953122,0.453580,1.114592,0.000000
1669381274.712635,0.256611,0.408663,0.000000,,,,,,,,,,
1669381274.712666,,,,0.000000,0.000000,0.287842,0.000000,0.000000,146.542399,0.957678,0.437016,1.125909,0.000000
1669381274.912561,0.256068,0.408663,0.000000,,,,,,,,,,
1669381274.912589,,,,0.000000,0.000000,0.272973,0.000000,0.000000,148.317473,0.962022,0.420046,1.136749,0.000000
1669381275.112633,0.263427,0.408373,0.000000,,,,,,,,,,
1669381275.112709,,,,0.000000,0.000000,0.258031,0.000000,0.000000,150.093475,0.966137,0.417372,1.152070,0.000000
1669381275.312551,0.271359,0.424030,0.000000,,,,,,,,,,
1669381275.312582,,,,0.000000,0.000000,0.250230,0.000000,0.000000,151.017767,0.968186,0.416433,1.174249,0.000000
1669381275.513104,0.271137,0.424030,0.000000,,,,,,,,,,
1669381275.513407,,,,0.000000,0.000000,0.235669,0.000000,0.000000,152.737928,0.971833,0.399223,1.183447,0.000000
1669381275.712446,0.268416,0.424561,0.000000,,,,,,,,,,
1669381275.712472,,,,0.000000,0.000000,0.218489,0.000000,0.000000,154.759369,0.975839,0.371980,1.184418,0.000000
1669381275.912572,0.267916,0.000000,0.000000,,,,,,,,,,
1669381275.912626,,,,0.000000,0.000000,0.203666,0.000000,0.000000,156.497178,0.979040,0.354023,1.192553,0.000000
1669381276.112604,0.274699,0.000000,0.000000,,,,,,,,,,
1669381276.112663,,,,0.000000,0.000000,0.190223,0.000000,0.000000,158.068382,0.981741,0.350469,1.218441,0.000000
1669381276.312505,0.274427,0.000000,0.000000,,,,,,,,,,
1669381276.312563,,,,0.000000,0.000000,0.175180,0.000000,0.000000,159.821784,0.984536,0.331906,1.225587,0.000000
1669381276.512575,0.274101,0.000000,0.000000,,,,,,,,,,
1669381276.512605,,,,0.000000,0.000000,0.160048,0.000000,0.000000,161.580671,0.987109,0.313074,1.232181,0.000000
1669381276.712714,0.273716,0.000000,0.000000,,,,,,,,,,
1669381276.712804,,,,0.000000,0.000000,0.144634,0.000000,0.000000,163.367822,0.989485,0.293741,1.238286,0.000000
1669381276.912498,0.273288,0.000000,0.000000,,,,,,,,,,
1669381276.912540,,,,0.000000,0.000000,0.129569,0.000000,0.000000,165.110653,0.991570,0.274714,1.243657,0.000000
1669381277.112550,0.272804,0.000000,0.000000,,,,,,,,,,
1669381277.112570,,,,0.000000,0.000000,0.114353,0.000000,0.000000,166.867365,0.993440,0.255378,1.248482,0.000000
1669381277.312599,0.272262,0.000000,0.000000,,,,,,,,,,
1669381277.312625,,,,0.000000,0.000000,0.098990,0.000000,0.000000,168.637931,0.995088,0.235750,1.252742,0.000000
1669381277.512551,0.271670,0.000000,0.000000,,,,,,,,,,
1669381277.512577,,,,0.000000,0.000000,0.083649,0.000000,0.000000,170.403369,0.996495,0.216056,1.256385,0.000000
1669381277.712608,0.271028,0.000000,0.000000,,,,,,,,,,
1669381277.712647,,,,0.000000,0.000000,0.068339,0.000000,0.000000,172.162838,0.997662,0.196327,1.259410,0.000000
1669381277.912575,0.282139,0.000000,0.000000,,,,,,,,,,
1669381277.912683,,,,0.000000,0.000000,0.053092,0.000000,0.000000,173.913285,0.998590,0.192595,1.285835,0.000000
1669381278.112599,0.281755,0.000000,0.000000,,,,,,,,,,
1669381278.112621,,,,0.000000,0.000000,0.037852,0.000000,0.000000,175.661481,0.999283,0.172845,1.287636,0.000000
1669381278.312566,0.276530,0.000000,0.000000,,,,,,,,,,
1669381278.312620,,,,0.000000,0.000000,0.024373,0.000000,0.000000,177.206810,0.999703,0.146639,1.277972,0.000000
1669381278.512564,0.279783,0.000000,0.000000,,,,,,,,,,
1669381278.512600,,,,0.000000,0.000000,0.008388,0.000000,0.000000,179.038744,0.999965,0.129715,1.290183,0.000000
1669381278.712494,0.280278,0.433942,0.000000,,,,,,,,,,
1669381278.712530,,,,0.000000,0.000000,0.009080,0.000000,0.000000,-178.959497,-0.999959,0.108116,1.292912,0.000000
1669381278.912488,0.276994,0.434973,0.000000,,,,,,,,,,
1669381278.912533,,,,0.000000,0.000000,0.024140,0.000000,0.000000,-177.233497,-0.999709,0.084916,1.286572,0.000000
1669381279.112544,0.280772,0.435816,0.000000,,,,,,,,,,
1669381279.113778,,,,0.000000,0.000000,0.039059,0.000000,0.000000,-175.522987,-0.999237,0.070971,1.287815,0.000000
1669381279.312570,0.281543,0.436426,0.000000,,,,,,,,,,
1669381279.312594,,,,0.000000,0.000000,0.054077,0.000000,0.000000,-173.800201,-0.998537,0.051715,1.293218,0.000000
1669381279.512974,0.280801,0.436426,0.000000,,,,,,,,,,
1669381279.513195,,,,0.000000,0.000000,0.070953,0.000000,0.000000,-171.862577,-0.997480,0.029906,1.290475,0.000000
1669381279.712690,0.280056,0.436426,0.000000,,,,,,,,,,
1669381279.712723,,,,0.000000,0.000000,0.086537,0.000000,0.000000,-170.071172,-0.996249,0.009836,1.287285,0.000000
1669381279.912651,0.276482,0.436637,0.000000,,,,,,,,,,
1669381279.918032,,,,0.000000,0.000000,0.101928,0.000000,0.000000,-168.299610,-0.994792,-0.015485,1.287890,0.000000
1669381280.112510,0.275730,0.436637,0.000000,,,,,,,,,,
1669381280.112542,,,,0.000000,0.000000,0.117175,0.000000,0.000000,-166.541828,-0.993111,-0.034947,1.283547,0.000000
1669381280.312427,0.274919,0.436637,0.000000,,,,,,,,,,
1669381280.312476,,,,0.000000,0.000000,0.132502,0.000000,0.000000,-164.771614,-0.991183,-0.054403,1.278572,0.000000
1669381280.512563,0.273945,0.436637,0.000000,,,,,,,,,,
1669381280.512607,,,,0.000000,0.000000,0.149689,0.000000,0.000000,-162.782167,-0.988733,-0.076073,1.272267,0.000000
1669381280.717488,0.270664,0.436661,0.000000,,,,,,,,,,
1669381280.717573,,,,0.000000,0.000000,0.166505,0.000000,0.000000,-160.830652,-0.986041,-0.102926,1.270759,0.000000
1669381280.913067,0.270664,0.436661,0.000000,,,,,,,,,,
1669381280.913188,,,,0.000000,0.000000,0.166505,0.000000,0.000000,-160.830652,-0.986041,-0.102926,1.270759,0.000000
1669381281.112489,0.274010,0.439016,0.000000,,,,,,,,,,
1669381281.112558,,,,0.000000,0.000000,0.183998,0.000000,0.000000,-158.794612,-0.982927,-0.113453,1.249445,0.000000
1669381281.312478,0.272631,0.439016,0.000000,,,,,,,,,,
1669381281.312504,,,,0.000000,0.000000,0.201466,0.000000,0.000000,-156.754634,-0.979496,-0.134875,1.240692,0.000000
1669381281.512525,0.271366,0.439016,0.000000,,,,,,,,,,
1669381281.512560,,,,0.000000,0.000000,0.216715,0.000000,0.000000,-154.967680,-0.976235,-0.153374,1.232401,0.000000
1669381281.712484,0.272209,0.440215,0.000000,,,,,,,,,,
1669381281.712517,,,,0.000000,0.000000,0.230986,0.000000,0.000000,-153.289721,-0.972957,-0.180012,1.246113,0.000000
1669381281.912626,0.271232,0.440215,0.000000,,,,,,,,,,
1669381281.912660,,,,0.000000,0.000000,0.245981,0.000000,0.000000,-151.520322,-0.969275,-0.197801,1.236815,0.000000
1669381282.112548,0.268729,0.440317,0.000000,,,,,,,,,,
1669381282.112595,,,,0.000000,0.000000,0.260857,0.000000,0.000000,-149.758160,-0.965377,-0.214756,1.222308,0.000000
1669381282.312530,0.267465,0.440317,0.000000,,,,,,,,,,
1669381282.312559,,,,0.000000,0.000000,0.277229,0.000000,0.000000,-147.810254,-0.960804,-0.233654,1.210856,0.000000
1669381282.512590,0.266230,0.440317,0.000000,,,,,,,,,,
1669381282.512620,,,,0.000000,0.000000,0.292460,0.000000,0.000000,-145.989441,-0.956278,-0.250958,1.199576,0.000000
1669381282.712502,0.267353,0.444075,0.000000,,,,,,,,,,
1669381282.712530,,,,0.000000,0.000000,0.305442,0.000000,0.000000,-144.430537,-0.952211,-0.264387,1.189553,0.000000
1669381282.912540,0.266094,0.444900,0.000000,,,,,,,,,,
1669381282.912566,,,,0.000000,0.000000,0.319598,0.000000,0.000000,-142.722804,-0.947553,-0.284988,1.183618,0.000000
1669381283.112447,0.264857,0.444900,0.000000,,,,,,,,,,
1669381283.112543,,,,0.000000,0.000000,0.334212,0.000000,0.000000,-140.950690,-0.942498,-0.300794,1.171196,0.000000
1669381283.312573,0.263588,0.444900,0.000000,,,,,,,,,,
1669381283.312599,,,,0.000000,0.000000,0.348579,0.000000,0.000000,-139.199118,-0.937279,-0.316032,1.158443,0.000000
1669381283.512576,0.262266,0.444900,0.000000,,,,,,,,,,
1669381283.512630,,,,0.000000,0.000000,0.362940,0.000000,0.000000,-137.438228,-0.931812,-0.330951,1.145160,0.000000
1669381283.712452,0.260667,0.444900,0.000000,,,,,,,,,,
1669381283.712512,,,,0.000000,0.000000,0.379576,0.000000,0.000000,-135.385212,-0.925161,-0.347820,1.129102,0.000000
1669381283.912576,0.259162,0.444900,0.000000,,,,,,,,,,
1669381283.912682,,,,0.000000,0.000000,0.394570,0.000000,0.000000,-133.521695,-0.918866,-0.362625,1.114012,0.000000
1669381284.112729,0.264053,0.445108,0.000000,,,,,,,,,,
1669381284.112778,,,,0.000000,0.000000,0.408565,0.000000,0.000000,-131.770554,-0.912729,-0.363973,1.100124,0.000000
1669381284.312570,0.262386,0.445108,0.000000,,,,,,,,,,
1669381284.312617,,,,0.000000,0.000000,0.422694,0.000000,0.000000,-129.990462,-0.906273,-0.377189,1.084856,0.000000
1669381284.512522,0.260697,0.445108,0.000000,,,,,,,,,,
1669381284.512557,,,,0.000000,0.000000,0.436506,0.000000,0.000000,-128.237636,-0.899701,-0.389734,1.069428,0.000000
1669381284.712633,0.260121,0.445174,0.000000,,,,,,,,,,
1669381284.712765,,,,0.000000,0.000000,0.450262,0.000000,0.000000,-126.479028,-0.892897,-0.401671,1.055532,0.000000
1669381284.912560,0.258336,0.445174,0.000000,,,,,,,,,,
1669381284.912597,,,,0.000000,0.000000,0.464037,0.000000,0.000000,-124.704190,-0.885816,-0.413389,1.039159,0.000000
1669381285.112517,0.256524,0.445174,0.000000,,,,,,,,,,
1669381285.112608,,,,0.000000,0.000000,0.477562,0.000000,0.000000,-122.947389,-0.878598,-0.424483,1.022603,0.000000
1669381285.312592,0.257227,0.453985,0.000000,,,,,,,,,,
1669381285.312824,,,,0.000000,0.000000,0.489318,0.000000,0.000000,-121.408460,-0.872105,-0.478971,1.033717,0.000000
1669381285.512500,0.259868,0.468935,0.000000,,,,,,,,,,
1669381285.516430,,,,0.000000,0.000000,0.496257,0.000000,0.000000,-120.494716,-0.868176,-0.479540,1.017380,0.000000
1669381285.713141,0.259868,0.468935,0.000000,,,,,,,,,,
1669381285.713489,,,,0.000000,0.000000,0.496257,0.000000,0.000000,-120.494716,-0.868176,-0.479540,1.017380,0.000000
1669381285.912521,0.256833,0.470761,0.000000,,,,,,,,,,
1669381285.912559,,,,0.000000,0.000000,0.511096,0.000000,0.000000,-118.526336,-0.859524,-0.479849,0.988647,0.000000
1669381286.112501,0.260253,0.472164,0.000000,,,,,,,,,,
1669381286.112607,,,,0.000000,0.000000,0.524161,0.000000,0.000000,-116.776470,-0.851619,-0.479843,0.973225,0.000000
1669381286.312475,0.266765,0.480728,0.000000,,,,,,,,,,
