__time,/RMSE/data.0,/RMSE/data.1,/RMSE/layout/data_offset
1669126818.487071,0.878175,3.041914,0.000000
1669126818.686160,0.879847,3.044688,0.000000
1669126818.887102,0.878824,3.047849,0.000000
1669126819.086249,0.878080,3.051401,0.000000
1669126819.287378,0.877984,3.053629,0.000000
1669126819.486359,0.877984,3.053629,0.000000
1669126819.686079,0.882155,3.062291,0.000000
1669126819.886972,0.882622,3.066416,0.000000
1669126820.087001,0.882622,3.066416,0.000000
1669126820.286193,0.884666,3.069813,0.000000
1669126820.486903,0.884666,3.069813,0.000000
1669126820.686145,0.880298,3.077092,0.000000
1669126820.886945,0.880298,3.077092,0.000000
1669126821.086283,0.887735,3.077696,0.000000
1669126821.286361,0.891731,3.077822,0.000000
1669126821.486350,0.894443,3.077852,0.000000
1669126821.686967,0.896107,3.077871,0.000000
1669126821.886912,0.897534,3.077863,0.000000
1669126822.086153,0.900855,3.077890,0.000000
1669126822.286824,0.900855,3.077890,0.000000
1669126822.486371,0.902825,3.077874,0.000000
1669126822.686155,0.918168,3.087503,0.000000
1669126822.887124,0.921310,3.091086,0.000000
1669126823.086176,0.921881,3.094166,0.000000
1669126823.287101,0.923662,3.097064,0.000000
1669126823.486141,0.930040,3.099262,0.000000
1669126823.687043,0.926130,3.101450,0.000000
1669126823.886555,0.926130,3.101450,0.000000
1669126824.086396,0.924148,3.108218,0.000000
1669126824.286816,0.924148,3.108218,0.000000
1669126824.486353,0.933399,3.112964,0.000000
1669126824.686195,0.933470,3.117202,0.000000
1669126824.886368,0.933160,3.121186,0.000000
1669126825.087021,0.938082,3.127582,0.000000
1669126825.286974,0.938082,3.127582,0.000000
1669126825.486272,0.941272,3.130072,0.000000
1669126825.687017,0.944598,3.133908,0.000000
1669126825.886083,0.945721,3.136233,0.000000
1669126826.086233,0.949415,3.136647,0.000000
1669126826.286241,0.950594,3.138040,0.000000
1669126826.486710,0.950594,3.138040,0.000000
1669126826.686269,0.952496,3.140065,0.000000
1669126826.886328,0.955870,3.142893,0.000000
1669126827.086239,0.956984,3.144816,0.000000
1669126827.286250,0.959024,3.146930,0.000000
1669126827.486142,0.962530,3.150944,0.000000
1669126827.686534,0.964151,3.152992,0.000000
1669126827.886622,0.964151,3.152992,0.000000
1669126828.086564,0.967481,3.157039,0.000000
1669126828.286223,0.967481,3.157039,0.000000
1669126828.486732,0.969449,3.159197,0.000000
1669126828.686068,0.973198,3.163062,0.000000
1669126828.889944,0.973928,3.165265,0.000000
1669126829.086210,0.973928,3.165265,0.000000
1669126829.286611,0.976535,3.115855,0.000000
1669126829.486296,0.982187,3.111406,0.000000
1669126829.686381,0.983681,3.109717,0.000000
1669126829.886396,0.983229,3.107744,0.000000
1669126830.086855,0.986026,3.105839,0.000000
1669126830.286835,0.992929,3.105195,0.000000
1669126830.486021,0.989773,3.098471,0.000000
1669126830.686457,0.989773,3.098471,0.000000
1669126830.886308,0.992605,3.095228,0.000000
1669126831.086057,1.002699,3.094377,0.000000
1669126831.286950,1.002699,3.094377,0.000000
1669126831.486354,0.998969,3.091068,0.000000
1669126831.686312,1.003977,3.090777,0.000000
1669126831.886129,1.008206,3.090652,0.000000
1669126832.094529,0.969007,3.076875,0.000000
1669126832.286373,0.969007,3.076875,0.000000
1669126832.486266,0.993442,3.076491,0.000000
1669126832.686064,0.995086,3.067697,0.000000
1669126832.886843,0.995086,3.067697,0.000000
1669126833.086917,1.006635,3.067639,0.000000
1669126833.286839,1.002149,3.063753,0.000000
1669126833.486227,1.014428,3.059056,0.000000
1669126833.686121,1.015239,3.057239,0.000000
1669126833.886188,1.013152,3.054570,0.000000
1669126834.086028,1.025503,3.051332,0.000000
1669126834.286762,1.018918,3.049762,0.000000
1669126834.486225,1.022538,3.049993,0.000000
1669126834.686305,1.024889,3.050047,0.000000
1669126834.886938,1.025978,3.050052,0.000000
1669126835.086148,1.026340,3.050052,0.000000
1669126835.286512,1.025493,3.050051,0.000000
1669126835.486306,1.026321,3.050054,0.000000
1669126835.686367,1.025553,3.050050,0.000000
1669126835.886269,0.992206,3.054732,0.000000
1669126836.086866,0.992206,3.054732,0.000000
1669126836.286617,1.009144,3.055902,0.000000
1669126836.486806,1.018478,3.056157,0.000000
1669126836.686277,1.021364,3.056167,0.000000
1669126836.886276,1.023031,3.056178,0.000000
1669126837.086126,1.023763,3.056183,0.000000
1669126837.286335,1.025884,3.056187,0.000000
1669126837.486310,1.026187,3.056187,0.000000
1669126837.686722,1.026466,3.056187,0.000000
1669126837.886307,1.026483,3.056188,0.000000
1669126838.086478,1.026486,3.056188,0.000000
1669126838.286912,1.026486,3.056188,0.000000
1669126838.486367,1.025255,3.056181,0.000000
1669126838.686290,0.997778,3.059872,0.000000
1669126838.886352,1.013577,3.061132,0.000000
1669126839.086341,1.019798,3.061291,0.000000
1669126839.286898,0.998598,3.063760,0.000000
1669126839.486316,1.014822,3.065037,0.000000
1669126839.686283,1.020802,3.065206,0.000000
1669126839.886789,1.022777,3.065219,0.000000
1669126840.086806,1.022785,3.065216,0.000000
1669126840.286265,1.024159,3.065226,0.000000
1669126840.486259,1.025518,3.065227,0.000000
1669126840.686369,1.025636,3.065228,0.000000
1669126840.886233,1.023883,3.065216,0.000000
1669126841.086477,1.024335,3.065221,0.000000
1669126841.286422,1.024489,3.065220,0.000000
1669126841.486210,1.024547,3.065224,0.000000
1669126841.686213,1.026017,3.065228,0.000000
1669126841.886283,1.025972,3.065224,0.000000
1669126842.086539,1.025972,3.065224,0.000000
1669126842.286396,1.023869,3.065214,0.000000
1669126842.486326,1.024451,3.065219,0.000000
1669126842.686282,1.024222,3.065216,0.000000
1669126842.886303,1.024212,3.065220,0.000000
1669126843.086310,1.024322,3.065222,0.000000
1669126843.286287,1.025424,3.065220,0.000000
1669126843.486340,1.025824,3.065222,0.000000
1669126843.686169,1.025779,3.065221,0.000000
1669126843.886723,1.025030,3.065224,0.000000
1669126844.086283,1.025127,3.065219,0.000000
1669126844.286355,1.025662,3.065223,0.000000
1669126844.486231,1.025633,3.065225,0.000000
1669126844.686324,1.026073,3.065225,0.000000
1669126844.886197,1.025918,3.065228,0.000000
1669126845.086286,1.024776,3.065222,0.000000
1669126845.286183,1.025847,3.065231,0.000000
